TransactionID,AccountID,TransactionAmount,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance
2434,78,157.56,550,6382133139,56,43,159,1,7541.16
2435,424,230.3,29,1451251175,32,46,24,1,8356.88
2436,33,305.92,128,13617214977,57,72,88,1,1445.47
2437,46,942.7,565,119876182,48,35,29,1,5141.32
2438,298,116.33,391,17313578201,90,27,144,1,1696.15
2439,432,537.71,73,1466970214,78,19,175,1,1806.08
2440,439,538.17,430,1164412250,55,27,252,1,5908.04
2441,407,219.44,685,6089202192,3,42,23,1,4207.27
2442,4,61.62,134,93218115132,66,57,19,1,8365.37
2443,79,58.77,238,1.37135E+11,36,27,191,1,7261.7
2444,356,538.13,407,321698841,45,62,165,1,5008.59
2445,269,177.05,603,404569120,60,24,235,1,4287.82
2446,439,403.01,677,2233270156,29,63,286,3,10513.52
2447,14,719.76,548,161258211,38,19,190,1,690.52
2448,140,163.22,193,1865468246,29,26,217,1,1788.27
2449,460,242.85,68,124613478,36,42,93,1,4672.8
2450,494,291.22,555,174617754,95,41,100,1,3677.63
2451,325,56.52,146,1.56134E+11,77,42,152,1,6911.2
2452,150,195.8,511,8275200117,52,39,186,1,12027.68
2453,242,66.76,670,97106576,4,36,44,1,184.72
2454,222,190.9,390,426110112,2,28,40,1,101.25
2455,170,106.99,92,1931902963,78,38,152,1,5771.4
2456,43,655.81,567,868361143,44,55,164,2,4539.99
2457,487,107.1,453,16312970210,52,25,175,1,193.8
2458,315,79.92,193,4233101,3,44,274,2,9138.76
2459,312,430.83,195,87507269,79,18,292,1,941.49
2460,483,235.34,631,1.98166E+11,85,26,68,1,566.83
2461,430,86.35,280,1.11226E+11,26,52,24,1,1550.48
2462,320,337.99,420,11311581178,69,70,115,1,9038.63
2463,464,577.13,438,194887954,65,40,66,1,6640.51
2464,436,213.33,319,6019716740,88,52,161,1,5400.44
2465,279,54.52,582,11024715370,47,32,164,1,6980.98
2466,436,100.13,216,279319598,68,57,168,1,5209.16
2467,251,883.92,58,11767192211,6,53,129,1,2342.64
2468,412,69.8,361,1.25225E+11,4,27,138,1,136.77
2469,284,768.94,281,478277181,51,64,53,1,6860.18
2470,54,179.62,504,935244101,82,24,119,1,409.26
2471,128,425.91,412,1.77116E+11,38,23,47,1,383.58
2472,236,263.34,506,2.09214E+11,84,64,55,1,2411.02
2473,275,113.03,521,11359231,1,36,12,1,6756.13
2474,122,11.02,371,77208193198,70,42,42,1,7879.66
2475,302,865.17,381,772115075,9,24,161,1,9297.5
2476,58,152,177,2.03174E+11,60,51,63,1,7531.43
2477,58,270.39,214,1.11226E+11,6,25,104,1,899.15
2478,42,246.41,501,568980133,71,54,23,1,1431.6
2479,276,336.84,559,1.61195E+11,73,22,100,1,4500.26
2480,275,261.45,5,7315620826,71,50,96,1,6735.74
2481,70,99.98,269,22196202183,93,73,152,1,3037.97
2482,317,400.69,107,1551403342,66,32,26,1,9040.33
2483,347,411.47,110,332813882,80,26,120,1,796.63
2484,179,204.63,699,14722781224,90,52,92,1,9199.52
2485,172,421.56,56,8622059252,47,53,144,1,8037.87
2486,51,193.38,188,91204200167,69,18,285,1,1081.79
2487,202,377.04,587,2.0317E+11,54,34,64,1,3812.87
2488,125,54.1,31,110641201,85,28,17,1,940.91
2489,311,18.1,66,14711962178,20,57,66,1,6474.34
2490,116,408.62,684,58127124,21,48,159,1,2498.48
2491,265,162.1,427,1931902963,18,64,221,1,9578.74
2492,493,165.31,353,72192101196,59,49,28,1,7346.66
2493,57,267.48,497,17022523251,2,21,159,2,811.86
2494,279,856.9,673,19125177160,88,36,150,1,8579.69
2495,322,433.9,295,38210156148,13,65,37,1,9013.1
2496,182,271.22,52,4105134118,56,45,87,1,6863.02
2497,432,307.68,451,5749122,68,75,162,1,2052.84
2498,30,348.17,269,8251236134,72,21,181,1,1887.84
2499,407,43.1,254,6512424267,92,25,102,1,6944.9
2500,89,557.78,202,1.4216E+11,72,26,102,1,1289.48
2501,375,325.6,389,14576108,26,69,88,1,13777.1
2502,216,235.83,299,1574711420,12,53,169,1,4120.75
2503,69,603.54,321,11286148212,29,44,26,1,10517.47
2504,427,270.25,224,14711491132,65,31,42,1,5414.97
2505,47,123.38,219,16312970210,49,59,40,1,13542.41
2506,377,577.12,110,1201618617,75,39,69,1,5265.88
2507,258,92.24,531,18918350147,76,60,93,1,6937.48
2508,297,856.21,625,211574117,72,33,109,1,12690.79
2509,322,251.54,410,49174157140,29,48,177,1,254.75
2510,95,28.63,95,58127124,87,56,146,1,3382.91
2511,118,185.97,634,2119011223,41,23,19,1,1776.91
2512,9,243.08,215,5912713525,41,24,93,1,131.25
